anio;trimestre;provincia;velocidad;accesos
2019;1;Neuquén;25.1;16963
2019;1;Neuquén;31;181
2019;1;Neuquén;50.1;7384
2019;1;Neuquén;100.1;3633
2019;1;Río Negro;0.256;3719
2019;1;Río Negro;0.512;384
2019;1;Río Negro;1;96
2019;1;Río Negro;1.2;1487
2019;1;Río Negro;2.2;3991
2019;1;Río Negro;3.2;4396
2019;1;Río Negro;4;1049
2019;1;Río Negro;4.5;2039
2019;1;Río Negro;6;3777
2019;1;Río Negro;6.4;69593
2019;1;Río Negro;9;90
2019;1;Río Negro;10.1;1947
2019;1;Río Negro;12.3;12775
2019;1;Río Negro;16;22
2019;1;Río Negro;19;525
2019;1;Río Negro;20.5;293
2019;1;Río Negro;25.1;9503
2019;1;Río Negro;31;91
2019;1;Río Negro;41;8
2019;1;Río Negro;50.1;3532
2019;1;Río Negro;100.1;1507
2019;1;Río Negro;155;2
2019;1;Salta;0.256;1
2019;1;Salta;0.512;49
2019;1;Salta;1;1
2019;1;Salta;1.2;4231
2019;1;Salta;2.2;1977
2019;1;Salta;3.2;14745
2019;1;Salta;4;1
2019;1;Salta;4.5;200
2019;1;Salta;6;13232
2019;1;Salta;6.4;29089
2019;1;Salta;7.5;6917
2019;1;Salta;10.1;29556
2019;1;Salta;12.3;11504
2019;1;Salta;16;5189
2019;1;Salta;20.5;6217
2019;1;Salta;25.1;10493
2019;1;Salta;31;368
2019;1;Salta;41;1
2019;1;Salta;50.1;1285
2019;1;Salta;100.1;956
2019;1;San Juan;0.256;560
2019;1;San Juan;0.512;22
2019;1;San Juan;1;1
2019;1;San Juan;1.2;228
2019;1;San Juan;3.2;4402
2019;1;San Juan;6;6
2019;1;San Juan;6.4;57972
2019;1;San Juan;7.5;225
2019;1;San Juan;9;3
2019;1;San Juan;10.1;38
2019;1;San Juan;12.3;448
2019;1;San Juan;20.5;72
2019;1;San Juan;25.1;1
2019;1;San Juan;31;2
2019;1;San Juan;50.1;1
2019;1;San Juan;100.1;1
2019;1;San Luis;0.256;23577
2019;1;San Luis;0.512;57
2019;1;San Luis;1.2;120
2019;1;San Luis;3.2;3295
2019;1;San Luis;4;2
2019;1;San Luis;4.5;284
2019;1;San Luis;6;362
2019;1;San Luis;6.4;17437
2019;1;San Luis;7.5;118
2019;1;San Luis;9;10
2019;1;San Luis;10.1;53086
2019;1;San Luis;12.3;286
2019;1;San Luis;20.5;59
2019;1;San Luis;25.1;1
2019;1;San Luis;31;7
2019;1;Santa Cruz;0.512;25
2019;1;Santa Cruz;1.2;128
2019;1;Santa Cruz;2.2;3
2019;1;Santa Cruz;3.2;7305
2019;1;Santa Cruz;6;1611
2019;1;Santa Cruz;6.4;13071
2019;1;Santa Cruz;7.5;138
2019;1;Santa Cruz;9;3
2019;1;Santa Cruz;10.1;2590
2019;1;Santa Cruz;12.3;255
2019;1;Santa Cruz;16;66
2019;1;Santa Cruz;20.5;381
2019;1;Santa Cruz;25.1;20
2019;1;Santa Cruz;31;6
2019;1;Santa Cruz;41;3
2019;1;Santa Cruz;100.1;1
2019;1;Santa Fe;0.256;18591
2019;1;Santa Fe;0.512;333
2019;1;Santa Fe;1;2928
2019;1;Santa Fe;1.2;26422
2019;1;Santa Fe;2.2;11800
2019;1;Santa Fe;3.2;70777
2019;1;Santa Fe;4;7825
2019;1;Santa Fe;4.5;11997
2019;1;Santa Fe;6;14259
2019;1;Santa Fe;6.4;180140
2019;1;Santa Fe;7.5;838
2019;1;Santa Fe;9;21456
2019;1;Santa Fe;10;10
2019;1;Santa Fe;10.1;100655
2019;1;Santa Fe;12.3;88056
2019;1;Santa Fe;14;1
2019;1;Santa Fe;16;22153
2019;1;Santa Fe;17;139
2019;1;Santa Fe;19;4100
2019;1;Santa Fe;20.5;38763
2019;1;Santa Fe;22;24
2019;1;Santa Fe;25.1;71654
2019;1;Santa Fe;31;2905
2019;1;Santa Fe;36;458
2019;1;Santa Fe;41;2
2019;1;Santa Fe;46;636
2019;1;Santa Fe;50.1;21346
2019;1;Santa Fe;81;1
2019;1;Santa Fe;97;1
2019;1;Santa Fe;100.1;13548
2019;1;Santa Fe;122;1
2019;1;Santa Fe;155;501
2019;1;Santiago Del Estero;0.512;39
2019;1;Santiago Del Estero;1;908
2019;1;Santiago Del Estero;1.2;2464
2019;1;Santiago Del Estero;2.2;1003
2019;1;Santiago Del Estero;3.2;16201
2019;1;Santiago Del Estero;4.5;6
2019;1;Santiago Del Estero;6;26314
2019;1;Santiago Del Estero;6.4;19371
2019;1;Santiago Del Estero;7.5;11893
2019;1;Santiago Del Estero;10.1;8798
2019;1;Santiago Del Estero;12.3;877
2019;1;Santiago Del Estero;16;1587
2019;1;Santiago Del Estero;20.5;1495
2019;1;Santiago Del Estero;31;85
2019;1;Santiago Del Estero;50.1;36
2019;1;Santiago Del Estero;100.1;458
2019;1;Tierra Del Fuego;0.512;6
2019;1;Tierra Del Fuego;1.2;131
2019;1;Tierra Del Fuego;3.2;958
2019;1;Tierra Del Fuego;4;1
2019;1;Tierra Del Fuego;4.5;5
2019;1;Tierra Del Fuego;6;153
2019;1;Tierra Del Fuego;6.4;37734
2019;1;Tierra Del Fuego;9;1953
2019;1;Tierra Del Fuego;10;5
2019;1;Tierra Del Fuego;10.1;1665
2019;1;Tierra Del Fuego;12.3;496
2019;1;Tierra Del Fuego;16;24
2019;1;Tierra Del Fuego;20.5;121
2019;1;Tierra Del Fuego;25.1;19
2019;1;Tierra Del Fuego;31;61
2019;1;Tierra Del Fuego;41;5
2019;1;Tierra Del Fuego;50.1;24
2019;1;Tucumán;0.512;16
2019;1;Tucumán;1.2;5188
2019;1;Tucumán;2.2;280
2019;1;Tucumán;3.2;16326
2019;1;Tucumán;4;2890
2019;1;Tucumán;4.5;10
2019;1;Tucumán;6;604
2019;1;Tucumán;6.4;62130
2019;1;Tucumán;7.5;46
2019;1;Tucumán;9;3
2019;1;Tucumán;10.1;42828
2019;1;Tucumán;12;2
2019;1;Tucumán;12.3;167
2019;1;Tucumán;16;5679
2019;1;Tucumán;17;1
2019;1;Tucumán;20.5;20361
2019;1;Tucumán;31;847
2019;1;Tucumán;50.1;377
2019;1;Tucumán;86;1
2019;1;Tucumán;100.1;14461
2019;2;Buenos Aires;0.256;43438
2019;2;Buenos Aires;0.512;199768
2019;2;Buenos Aires;1;28033
2019;2;Buenos Aires;1.2;35018
2019;2;Buenos Aires;2.2;25523
2019;2;Buenos Aires;3.2;97673
2019;2;Buenos Aires;4;67187
2019;2;Buenos Aires;4.5;17188
2019;2;Buenos Aires;6;41872
2019;2;Buenos Aires;6.4;1170617
2019;2;Buenos Aires;7.5;2299
2019;2;Buenos Aires;9;10389
2019;2;Buenos Aires;10;82
2019;2;Buenos Aires;10.1;205015
2019;2;Buenos Aires;12;6
2019;2;Buenos Aires;12.3;326980
2019;2;Buenos Aires;14;2
2019;2;Buenos Aires;15;105
2019;2;Buenos Aires;16;11424
2019;2;Buenos Aires;19;49607
2019;2;Buenos Aires;20.5;50539
2019;2;Buenos Aires;22;1
2019;2;Buenos Aires;25;3
2019;2;Buenos Aires;25.1;482033
2019;2;Buenos Aires;30;917
2019;2;Buenos Aires;31;19355
2019;2;Buenos Aires;36;1
2019;2;Buenos Aires;41;500
2019;2;Buenos Aires;50;1
2019;2;Buenos Aires;50.1;848879
2019;2;Buenos Aires;61;2
2019;2;Buenos Aires;71;22
2019;2;Buenos Aires;97;1
2019;2;Buenos Aires;100.1;131569
2019;2;Buenos Aires;122;2
2019;2;Buenos Aires;155;10
2019;2;Buenos Aires;203;3
2019;2;Buenos Aires;320;3814
2019;2;Buenos Aires;384;380
2019;2;Buenos Aires;450;448
2019;2;Buenos Aires;1024;101
2019;2;CABA;0.512;74
2019;2;CABA;1;15
2019;2;CABA;1.2;6990
2019;2;CABA;2.2;1390
2019;2;CABA;3.2;12416
2019;2;CABA;4;70
2019;2;CABA;4.5;1018
2019;2;CABA;6;6799
2019;2;CABA;6.4;253699
2019;2;CABA;7.5;25
2019;2;CABA;9;40
2019;2;CABA;10;7
2019;2;CABA;10.1;124015
2019;2;CABA;12;9
2019;2;CABA;12.3;198327
2019;2;CABA;15;2
2019;2;CABA;16;6540
2019;2;CABA;17;3
2019;2;CABA;18;1
2019;2;CABA;19;11363
2019;2;CABA;20.5;23446
2019;2;CABA;25;1
2019;2;CABA;25.1;280548
2019;2;CABA;31;15612
2019;2;CABA;35;1
2019;2;CABA;36;8
2019;2;CABA;41;24
2019;2;CABA;50.1;378172
2019;2;CABA;61;10
2019;2;CABA;66;1
2019;2;CABA;71;5
2019;2;CABA;81;3
2019;2;CABA;100.1;93525
2019;2;CABA;120;1
2019;2;CABA;122;4
2019;2;CABA;131;1
2019;2;CABA;155;34
2019;2;CABA;203;4
2019;2;CABA;320;4144
2019;2;CABA;512;1
2019;2;CABA;1024;47
2019;2;Catamarca;0.256;2151
2019;2;Catamarca;0.512;34
2019;2;Catamarca;1.2;1284
2019;2;Catamarca;2.2;151
2019;2;Catamarca;3.2;4492
2019;2;Catamarca;6;311
2019;2;Catamarca;6.4;10436
2019;2;Catamarca;7.5;112
2019;2;Catamarca;10;1811
2019;2;Catamarca;10.1;6747
2019;2;Catamarca;12.3;393
2019;2;Catamarca;16;1202
2019;2;Catamarca;20.5;4454
2019;2;Catamarca;31;34
2019;2;Catamarca;50.1;10
2019;2;Chaco;0.256;1492
2019;2;Chaco;0.512;69
2019;2;Chaco;1.2;3376
2019;2;Chaco;2.2;485
2019;2;Chaco;3.2;7017
2019;2;Chaco;4;1184
2019;2;Chaco;4.5;6091
2019;2;Chaco;6;4620
2019;2;Chaco;6.4;17098
2019;2;Chaco;7.5;1
2019;2;Chaco;9;10034
2019;2;Chaco;10;1
2019;2;Chaco;10.1;16395
2019;2;Chaco;12.3;7109
2019;2;Chaco;16;3237
2019;2;Chaco;19;253
2019;2;Chaco;20.5;6190
2019;2;Chaco;25.1;14765
2019;2;Chaco;31;583
2019;2;Chaco;36;509
2019;2;Chaco;41;336
2019;2;Chaco;46;100
2019;2;Chaco;50.1;6049
2019;2;Chaco;100.1;2741
2019;2;Chaco;320;169
2019;2;Chubut;0.256;4500
2019;2;Chubut;0.512;66
2019;2;Chubut;1;4
2019;2;Chubut;1.2;4013
2019;2;Chubut;2.2;3839
2019;2;Chubut;3.2;4218
2019;2;Chubut;4;73
2019;2;Chubut;4.5;1182
2019;2;Chubut;6;349
2019;2;Chubut;6.4;59306
2019;2;Chubut;7.5;137
2019;2;Chubut;9;191
2019;2;Chubut;10;3442
2019;2;Chubut;10.1;6279
2019;2;Chubut;12.3;769
2019;2;Chubut;16;699
2019;2;Chubut;20.5;27
2019;2;Chubut;25.1;72
2019;2;Chubut;31;2
2019;2;Chubut;50.1;164
2019;2;Chubut;100.1;1
2019;2;Córdoba;0.256;8938
2019;2;Córdoba;0.512;81
2019;2;Córdoba;1;922
2019;2;Córdoba;1.2;21180
2019;2;Córdoba;2.2;15376
2019;2;Córdoba;3.2;52686
2019;2;Córdoba;4;19881
2019;2;Córdoba;4.5;12803
2019;2;Córdoba;6;12050
2019;2;Córdoba;6.4;121694
2019;2;Córdoba;7.5;3254
2019;2;Córdoba;9;2959
2019;2;Córdoba;10;14
2019;2;Córdoba;10.1;94285
2019;2;Córdoba;12;2
2019;2;Córdoba;12.3;98357
2019;2;Córdoba;14;1
2019;2;Córdoba;15;7
2019;2;Córdoba;16;16687
2019;2;Córdoba;17;16
2019;2;Córdoba;19;4722
2019;2;Córdoba;20.5;37666
2019;2;Córdoba;25;2
2019;2;Córdoba;25.1;160216
2019;2;Córdoba;31;9949
2019;2;Córdoba;32;1
2019;2;Córdoba;41;50
2019;2;Córdoba;50.1;48753
2019;2;Córdoba;66;1
2019;2;Córdoba;71;2
2019;2;Córdoba;77;1
2019;2;Córdoba;90;1
2019;2;Córdoba;100.1;26341
2019;2;Córdoba;120;1
2019;2;Córdoba;140;1
2019;2;Córdoba;155;21
2019;2;Córdoba;320;872
2019;2;Corrientes;0.256;6080
2019;2;Corrientes;0.512;10
2019;2;Corrientes;1.2;6423
2019;2;Corrientes;2.2;669
2019;2;Corrientes;3.2;10326
2019;2;Corrientes;4.5;6995
2019;2;Corrientes;6;519
2019;2;Corrientes;6.4;18504
2019;2;Corrientes;9;10896
2019;2;Corrientes;10.1;16878
2019;2;Corrientes;12.3;5292
2019;2;Corrientes;16;2930
2019;2;Corrientes;19;251
2019;2;Corrientes;20.5;4641
2019;2;Corrientes;25.1;11730
2019;2;Corrientes;31;198
2019;2;Corrientes;36;538
2019;2;Corrientes;46;136
2019;2;Corrientes;50.1;3897
2019;2;Corrientes;100.1;2472
2019;2;Corrientes;320;76
2019;2;Entre Ríos;0.256;17206
2019;2;Entre Ríos;0.512;18
2019;2;Entre Ríos;1.2;9944
2019;2;Entre Ríos;2.2;2606
2019;2;Entre Ríos;3.2;20490
2019;2;Entre Ríos;4;2188
2019;2;Entre Ríos;4.5;12689
2019;2;Entre Ríos;6;4100
2019;2;Entre Ríos;6.4;54575
2019;2;Entre Ríos;7.5;207
2019;2;Entre Ríos;9;16393
2019;2;Entre Ríos;10.1;35716
2019;2;Entre Ríos;12.3;12956
2019;2;Entre Ríos;16;5833
2019;2;Entre Ríos;19;325
2019;2;Entre Ríos;20.5;4082
2019;2;Entre Ríos;25.1;23968
2019;2;Entre Ríos;31;253
2019;2;Entre Ríos;36;349
2019;2;Entre Ríos;46;54
2019;2;Entre Ríos;50.1;6247
2019;2;Entre Ríos;100.1;3975
2019;2;Entre Ríos;155;1
2019;2;Entre Ríos;320;38
2019;2;Formosa;0.256;100
2019;2;Formosa;0.512;1110
2019;2;Formosa;1;191
2019;2;Formosa;1.2;2381
2019;2;Formosa;2.2;1515
2019;2;Formosa;3.2;10629
2019;2;Formosa;4;1201
2019;2;Formosa;4.5;2979
2019;2;Formosa;6;344
2019;2;Formosa;6.4;7621
2019;2;Formosa;7.5;2
2019;2;Formosa;10.1;5397
2019;2;Formosa;12.3;2930
2019;2;Formosa;16;883
2019;2;Formosa;19;11
2019;2;Formosa;20.5;4560
2019;2;Formosa;25.1;2236
2019;2;Formosa;31;403
2019;2;Formosa;50.1;1672
2019;2;Formosa;100.1;586
2019;2;Jujuy;0.256;21765
2019;2;Jujuy;0.512;27
2019;2;Jujuy;1.2;2539
2019;2;Jujuy;2.2;4885
2019;2;Jujuy;3.2;7417
2019;2;Jujuy;4.5;1
2019;2;Jujuy;6;455
2019;2;Jujuy;6.4;11876
2019;2;Jujuy;10;1
2019;2;Jujuy;10.1;8440
2019;2;Jujuy;12.3;22759
2019;2;Jujuy;16;1151
2019;2;Jujuy;20.5;2790
2019;2;Jujuy;25.1;1
2019;2;Jujuy;31;26
2019;2;Jujuy;45;1
2019;2;Jujuy;48;1
2019;2;Jujuy;50.1;301
2019;2;Jujuy;100.1;2296
2019;2;Jujuy;155;1
2019;2;La Pampa;0.256;2661
2019;2;La Pampa;0.512;236
2019;2;La Pampa;1;313
2019;2;La Pampa;1.2;8011
2019;2;La Pampa;2.2;6552
2019;2;La Pampa;3.2;22031
2019;2;La Pampa;4.5;1901
2019;2;La Pampa;6;5243
2019;2;La Pampa;6.4;34644
2019;2;La Pampa;9;2
2019;2;La Pampa;10.1;5189
2019;2;La Pampa;12.3;116
2019;2;La Pampa;16;1058
2019;2;La Pampa;19;2
2019;2;La Pampa;20.5;190
2019;2;La Pampa;25.1;693
2019;2;La Pampa;31;752
2019;2;La Pampa;36;1
2019;2;La Pampa;50.1;546
2019;2;La Pampa;55;2
2019;2;La Pampa;61;1
2019;2;La Pampa;81;1
2019;2;La Pampa;85;2
2019;2;La Pampa;95;1
2019;2;La Pampa;100.1;2
2019;2;La Pampa;122;5
2019;2;La Pampa;126;2
2019;2;La Pampa;150;2
2019;2;La Pampa;155;64
2019;2;La Rioja;0.512;9
2019;2;La Rioja;1.2;926
2019;2;La Rioja;2.2;2
2019;2;La Rioja;3.2;1779
2019;2;La Rioja;4;31589
2019;2;La Rioja;6;94
2019;2;La Rioja;6.4;5440
2019;2;La Rioja;10.1;4297
2019;2;La Rioja;16;4407
2019;2;La Rioja;20.5;450
2019;2;La Rioja;31;13
2019;2;La Rioja;50.1;22
2019;2;La Rioja;100.1;1276
2019;2;Mendoza;0.512;20
2019;2;Mendoza;1;11
2019;2;Mendoza;1.2;2995
2019;2;Mendoza;2.2;5082
2019;2;Mendoza;3.2;23020
2019;2;Mendoza;4;15
2019;2;Mendoza;4.5;247
2019;2;Mendoza;6;2829
2019;2;Mendoza;6.4;173488
2019;2;Mendoza;7.5;1752
2019;2;Mendoza;9;15
2019;2;Mendoza;10;763
2019;2;Mendoza;10.1;441
2019;2;Mendoza;12.3;9346
2019;2;Mendoza;16;110
2019;2;Mendoza;20.5;636
2019;2;Mendoza;25;274
2019;2;Mendoza;25.1;99
2019;2;Mendoza;31;893
2019;2;Mendoza;41;2
2019;2;Mendoza;50.1;153
2019;2;Mendoza;100.1;61
2019;2;Mendoza;155;8
2019;2;Misiones;0.256;12206
2019;2;Misiones;0.512;47
2019;2;Misiones;1.2;4268
2019;2;Misiones;2.2;259
2019;2;Misiones;3.2;16924
2019;2;Misiones;4.5;4349
2019;2;Misiones;6;1628
2019;2;Misiones;6.4;20567
2019;2;Misiones;9;9858
2019;2;Misiones;10.1;17527
2019;2;Misiones;12.3;7575
2019;2;Misiones;16;3224
2019;2;Misiones;19;254
2019;2;Misiones;20.5;4355
2019;2;Misiones;25.1;18484
2019;2;Misiones;31;398
2019;2;Misiones;36;103
2019;2;Misiones;46;22
2019;2;Misiones;50.1;5282
2019;2;Misiones;100.1;2700
2019;2;Misiones;320;22
2019;2;Neuquén;0.256;422
2019;2;Neuquén;0.512;302
2019;2;Neuquén;1;357
2019;2;Neuquén;1.2;3081
2019;2;Neuquén;2.2;873
2019;2;Neuquén;3.2;3459
2019;2;Neuquén;4;14139
2019;2;Neuquén;4.5;116
2019;2;Neuquén;6;8079
2019;2;Neuquén;6.4;34710
2019;2;Neuquén;9;2979
2019;2;Neuquén;10.1;1709
2019;2;Neuquén;12.3;15862
2019;2;Neuquén;16;6
2019;2;Neuquén;19;702
2019;2;Neuquén;20.5;748
2019;2;Neuquén;25.1;20974
2019;2;Neuquén;31;245
2019;2;Neuquén;50.1;8827
2019;2;Neuquén;100.1;5117
2019;2;Neuquén;320;179
2019;2;Río Negro;0.256;18519
2019;2;Río Negro;0.512;384
2019;2;Río Negro;1;96
2019;2;Río Negro;1.2;1557
2019;2;Río Negro;2.2;4370
2019;2;Río Negro;3.2;5125
2019;2;Río Negro;4;1049
2019;2;Río Negro;4.5;565
2019;2;Río Negro;6;3930
2019;2;Río Negro;6.4;71028
2019;2;Río Negro;9;90
2019;2;Río Negro;10;62
2019;2;Río Negro;10.1;2049
2019;2;Río Negro;12.3;9603
2019;2;Río Negro;16;22
2019;2;Río Negro;19;355
2019;2;Río Negro;20.5;311
2019;2;Río Negro;25.1;12290
2019;2;Río Negro;31;144
2019;2;Río Negro;41;8
2019;2;Río Negro;50.1;4650
2019;2;Río Negro;100.1;2220
2019;2;Río Negro;155;2
2019;2;Salta;0.256;7585
2019;2;Salta;0.512;49
2019;2;Salta;1;1
2019;2;Salta;1.2;3308
2019;2;Salta;2.2;1523
2019;2;Salta;3.2;12883
2019;2;Salta;4;1
2019;2;Salta;4.5;3738
2019;2;Salta;6;13219
2019;2;Salta;6.4;25939
2019;2;Salta;7.5;6917
2019;2;Salta;10.1;30006
2019;2;Salta;12.3;7010
2019;2;Salta;16;4135
2019;2;Salta;20.5;5816
2019;2;Salta;25.1;13644
2019;2;Salta;31;415
2019;2;Salta;41;1
2019;2;Salta;50.1;3947
2019;2;Salta;100.1;2513
2019;2;San Juan;0.256;6119
2019;2;San Juan;0.512;22
2019;2;San Juan;1;1
2019;2;San Juan;1.2;220
2019;2;San Juan;3.2;1036
2019;2;San Juan;6;6
2019;2;San Juan;6.4;59863
2019;2;San Juan;7.5;243
2019;2;San Juan;10;1886
2019;2;San Juan;10.1;48
2019;2;San Juan;12.3;704
2019;2;San Juan;20.5;81
2019;2;San Juan;25.1;1
2019;2;San Juan;31;6
2019;2;San Juan;50.1;1
2019;2;San Juan;100.1;3
2019;2;San Luis;0.256;37977
2019;2;San Luis;0.512;57
2019;2;San Luis;1.2;114
2019;2;San Luis;3.2;766
2019;2;San Luis;4;2
2019;2;San Luis;4.5;311
2019;2;San Luis;6;150
2019;2;San Luis;6.4;15334
2019;2;San Luis;7.5;123
2019;2;San Luis;10;4833
2019;2;San Luis;10.1;8
2019;2;San Luis;12.3;404
2019;2;San Luis;20.5;63
2019;2;San Luis;25.1;57232
2019;2;San Luis;31;6
2019;2;San Luis;100.1;3
2019;2;Santa Cruz;0.512;25
2019;2;Santa Cruz;1.2;128
2019;2;Santa Cruz;2.2;3
2019;2;Santa Cruz;3.2;5988
2019;2;Santa Cruz;4.5;611
2019;2;Santa Cruz;6;5162
2019;2;Santa Cruz;6.4;13053
2019;2;Santa Cruz;7.5;134
2019;2;Santa Cruz;9;2
2019;2;Santa Cruz;10;673
2019;2;Santa Cruz;10.1;2997
2019;2;Santa Cruz;12.3;754
2019;2;Santa Cruz;16;66
2019;2;Santa Cruz;20.5;382
2019;2;Santa Cruz;25.1;20
2019;2;Santa Cruz;31;8
2019;2;Santa Cruz;41;3
2019;2;Santa Cruz;100.1;1
2019;2;Santa Fe;0.256;22323
2019;2;Santa Fe;0.512;321
2019;2;Santa Fe;1;2928
2019;2;Santa Fe;1.2;20600
2019;2;Santa Fe;2.2;9844
2019;2;Santa Fe;3.2;58602
2019;2;Santa Fe;4;6213
2019;2;Santa Fe;4.5;16792
2019;2;Santa Fe;6;17139
2019;2;Santa Fe;6.4;176433
2019;2;Santa Fe;7.5;1538
2019;2;Santa Fe;9;11985
2019;2;Santa Fe;10;1428
2019;2;Santa Fe;10.1;110225
2019;2;Santa Fe;12.3;68392
2019;2;Santa Fe;14;1
2019;2;Santa Fe;16;17496
2019;2;Santa Fe;17;139
2019;2;Santa Fe;19;2598
2019;2;Santa Fe;20.5;41115
2019;2;Santa Fe;25.1;96428
2019;2;Santa Fe;31;3711
2019;2;Santa Fe;36;458
2019;2;Santa Fe;41;2
2019;2;Santa Fe;46;636
2019;2;Santa Fe;50.1;27898
2019;2;Santa Fe;81;1
2019;2;Santa Fe;97;1
2019;2;Santa Fe;100.1;20075
2019;2;Santa Fe;122;1
2019;2;Santa Fe;155;501
2019;2;Santa Fe;320;273
2019;2;Santa Fe;520;11
2019;2;Santiago Del Estero;0.256;34501
2019;2;Santiago Del Estero;0.512;39
2019;2;Santiago Del Estero;1;908
2019;2;Santiago Del Estero;1.2;2004
2019;2;Santiago Del Estero;2.2;1117
2019;2;Santiago Del Estero;3.2;14930
2019;2;Santiago Del Estero;4.5;693
2019;2;Santiago Del Estero;6;26303
2019;2;Santiago Del Estero;6.4;19145
2019;2;Santiago Del Estero;7.5;11964
2019;2;Santiago Del Estero;10.1;9398
2019;2;Santiago Del Estero;12.3;1006
2019;2;Santiago Del Estero;16;1206
2019;2;Santiago Del Estero;20.5;1529
2019;2;Santiago Del Estero;31;108
2019;2;Santiago Del Estero;41;12
2019;2;Santiago Del Estero;50.1;202
2019;2;Santiago Del Estero;100.1;990
2019;2;Santiago Del Estero;155;1
2019;2;Tierra Del Fuego;0.512;6
2019;2;Tierra Del Fuego;1.2;123
2019;2;Tierra Del Fuego;3.2;887
2019;2;Tierra Del Fuego;4;1
2019;2;Tierra Del Fuego;4.5;2932
2019;2;Tierra Del Fuego;6;163
2019;2;Tierra Del Fuego;6.4;37841
2019;2;Tierra Del Fuego;9;2685
2019;2;Tierra Del Fuego;10;14
2019;2;Tierra Del Fuego;10.1;1542
2019;2;Tierra Del Fuego;12.3;1416
2019;2;Tierra Del Fuego;16;23
2019;2;Tierra Del Fuego;19;29
2019;2;Tierra Del Fuego;20.5;105
2019;2;Tierra Del Fuego;25.1;20
2019;2;Tierra Del Fuego;31;76
2019;2;Tierra Del Fuego;41;6
2019;2;Tierra Del Fuego;50.1;24
2019;2;Tierra Del Fuego;100.1;2
2019;2;Tucumán;0.512;16
2019;2;Tucumán;1.2;4491
2019;2;Tucumán;2.2;384
2019;2;Tucumán;3.2;14320
2019;2;Tucumán;4;2890
2019;2;Tucumán;4.5;10
2019;2;Tucumán;6;608
2019;2;Tucumán;6.4;56345
2019;2;Tucumán;7.5;45
2019;2;Tucumán;9;3
2019;2;Tucumán;10.1;44248
2019;2;Tucumán;12;2
2019;2;Tucumán;12.3;218
2019;2;Tucumán;16;4290
2019;2;Tucumán;17;1
2019;2;Tucumán;20.5;19780
2019;2;Tucumán;31;628
2019;2;Tucumán;50.1;1496
2019;2;Tucumán;86;1
2019;2;Tucumán;100.1;16897
2019;3;Buenos Aires;0.256;30844
2019;3;Buenos Aires;0.375;17
2019;3;Buenos Aires;0.512;238902
2019;3;Buenos Aires;0.75;1
2019;3;Buenos Aires;1;27602
2019;3;Buenos Aires;1.2;33499
2019;3;Buenos Aires;2.2;27450
2019;3;Buenos Aires;3.2;92105
2019;3;Buenos Aires;4;67187
2019;3;Buenos Aires;4.5;19428
2019;3;Buenos Aires;6;41131
2019;3;Buenos Aires;6.4;1168968
2019;3;Buenos Aires;7.5;647
2019;3;Buenos Aires;9;14661
2019;3;Buenos Aires;10;82
2019;3;Buenos Aires;10.1;207422
2019;3;Buenos Aires;12;4
2019;3;Buenos Aires;12.3;121564
2019;3;Buenos Aires;14;2
2019;3;Buenos Aires;15;105
2019;3;Buenos Aires;16;10625
2019;3;Buenos Aires;19;76846
2019;3;Buenos Aires;20.5;51361
2019;3;Buenos Aires;22;1
2019;3;Buenos Aires;23;1
2019;3;Buenos Aires;25;8
2019;3;Buenos Aires;25.1;464535
2019;3;Buenos Aires;30;917
2019;3;Buenos Aires;31;18144
2019;3;Buenos Aires;36;1
2019;3;Buenos Aires;41;556
2019;3;Buenos Aires;50;1
2019;3;Buenos Aires;50.1;1067147
2019;3;Buenos Aires;61;20
2019;3;Buenos Aires;71;24
2019;3;Buenos Aires;100.1;163198
2019;3;Buenos Aires;122;2
2019;3;Buenos Aires;155;14
2019;3;Buenos Aires;203;5
2019;3;Buenos Aires;256;1
2019;3;Buenos Aires;320;14214
2019;3;Buenos Aires;384;380
2019;3;Buenos Aires;450;449
2019;3;Buenos Aires;512;1
2019;3;Buenos Aires;1024;161
2019;3;CABA;0.375;30
2019;3;CABA;0.512;75
2019;3;CABA;1;15
2019;3;CABA;1.2;6116
2019;3;CABA;2.2;472
2019;3;CABA;3.2;10973
2019;3;CABA;4;70
2019;3;CABA;4.5;1541
2019;3;CABA;6;2048
2019;3;CABA;6.4;248836
2019;3;CABA;7.5;18
2019;3;CABA;9;24
2019;3;CABA;10;3
2019;3;CABA;10.1;120879
2019;3;CABA;12;5
2019;3;CABA;12.3;49401
2019;3;CABA;16;5520
2019;3;CABA;17;5
2019;3;CABA;19;60416
2019;3;CABA;20.5;22664
2019;3;CABA;22;1
2019;3;CABA;25.1;241434
2019;3;CABA;31;17162
2019;3;CABA;35;1
2019;3;CABA;36;10
2019;3;CABA;41;118
2019;3;CABA;50.1;515292
2019;3;CABA;56;1
2019;3;CABA;61;16
2019;3;CABA;67;1
2019;3;CABA;71;3
2019;3;CABA;81;7
2019;3;CABA;100.1;108687
2019;3;CABA;120;1
2019;3;CABA;122;5
2019;3;CABA;126;3
2019;3;CABA;155;6334
2019;3;CABA;164;5
2019;3;CABA;203;2584
2019;3;CABA;225;1
2019;3;CABA;234;1
2019;3;CABA;256;1399
2019;3;CABA;300;1
2019;3;CABA;320;18807
2019;3;CABA;330;2
2019;3;CABA;450;2
2019;3;CABA;512;147
2019;3;CABA;768;1
2019;3;CABA;850;1
